TotalDisplacement 49780425
MaxDisplacement 9936
NumCells 51382
c43769 -58608 -46312
c44947 -58080 -46312
c15568 -57684 -47320
c43216 -57486 19208
c40617 -57684 2576
c20321 -57948 -57904
c50599 -57420 -448
c19898 -58278 -19600
c8704 -57684 22232
c47903 -57948 -47824
c36449 -57420 22232
c31266 -58212 20720
c45407 -58608 8624
c43650 -56892 24752
c29733 -57552 3584
c13481 -57420 4592
c32910 -57552 -37240
c8374 -57684 19712
c14251 -57420 23240
c38345 -57816 18704
c27663 -57024 23240
c38391 -57420 56
c48562 -59400 -40768
c19284 -59400 -41272
c4694 -57552 19712
c47927 -57816 5096
c19797 -57288 24248
c30913 -57420 19712
c42752 -57948 20720
c22134 -57552 -36736
c51182 -57684 20216
c28071 -57552 -34720
c9541 -57288 38360
c6308 -57552 20216
c19335 -57420 8624
c35962 -58740 -48328
c25839 -57552 48944
c30489 -57750 21224
c26716 -57618 21224
c18568 -59268 60536
c16286 -59268 61040
c39819 -60324 60032
c50280 -57816 60536
c3897 -57816 61040
c25116 -58872 60032
c19231 -59268 61544
c37596 -58740 59528
c18962 -57816 61544
c3896 -57288 59528
c48777 -58740 59024
c38323 -57420 60032
c17694 -56364 60536
c4632 -57288 59024
c40592 -56364 61040
c36894 -56364 61544
c28823 -57420 -7000
c35371 -57948 -35728
c47294 -58080 -1960
c24364 -57156 -23632
c31028 -57816 -40264
c42 -57684 -15568
c7537 -58476 -40768
c16725 -57288 -15568
c48725 -58014 2072
c45376 -57816 -17080
c31911 -57288 -34216
c24822 -57420 -9016
c17635 -59466 36344
c29246 -57420 -22624
c2650 -57552 5600
c29619 -57024 -31192
c32893 -58080 -41272
c25668 -58740 -19096
c32350 -57156 11144
c11073 -57948 54488
c27209 -57684 -27664
c42939 -58080 -20608
c3556 -57684 -3976
c9903 -57816 -4480
c5855 -57420 -3472
c48522 -57156 -24640
c39749 -57288 34328
c42039 -57816 -20608
c17325 -57552 20720
c21989 -57288 9128
c21865 -57024 8624
c25852 -57816 -38752
c39390 -57552 -17080
c42543 -57684 6608
c45902 -57156 -51856
c30404 -60192 -42280
c51017 -58476 -21112
c25313 -59268 -41776
c15491 -57750 2072
c40913 -57816 -35224
c32754 -57156 -15064
c19972 -58212 34832
c44482 -58344 -58912
c48165 -57684 -35728
c43245 -57288 -47824
c39505 -57420 -58408
c25327 -59268 53984
c47144 -57156 -5992
c44420 -57552 -20608
c10432 -57156 -7000
c7121 -58476 35336
c27802 -57948 35336
c9695 -57288 34832
c45621 -57948 -41776
c47631 -57420 47936
c35381 -57948 -48328
c13308 -58212 -21112
c13634 -57156 -57904
c46950 -58410 54992
c24110 -57420 3080
c16760 -57750 -54376
c39208 -57684 18704
c19223 -57420 20216
c15969 -57024 -6496
c14168 -57948 -18592
c32014 -57420 -28168
c49982 -56892 -36232
c1674 -57288 -20608
c25273 -57156 -53368
c8282 -57288 -48328
c17983 -57684 -18592
c45146 -58674 -17584
c16142 -57156 -15568
c31959 -56496 -52360
c51368 -57288 6608
c46755 -57024 54488
c18821 -57948 -45304
c22757 -57552 -21616
c3315 -57552 -35224
c42741 -57486 -16576
c16842 -57420 -58912
c37049 -57420 -51352
c36889 -59268 -57400
c45139 -58872 -42280
c29125 -57420 -19096
c24873 -57816 -39760
c41237 -57420 -37744
c14796 -58080 -50848
c45525 -56892 -46816
c14628 -58080 53984
c32090 -59202 55496
c18806 -57156 3080
c8138 -57156 -28672
c40036 -57552 38864
c34307 -56628 -47320
c26081 -58278 44408
c30662 -59268 -42784
c46860 -57552 -46312
c46897 -57024 -46312
c50120 -57552 -40264
c48518 -57288 -34720
c37009 -57684 36848
c6215 -58740 43904
c10282 -56760 7616
c30252 -56496 -51352
c21686 -56628 7616
c28471 -56892 48440
c15995 -56628 -41776
c43543 -57090 54992
c2714 -57024 -20608
c35310 -57816 -16072
c9395 -57420 -18592
c34705 -58278 55496
c7976 -56760 48944
c6986 -57882 -18088
c1168 -57156 -40768
c7737 -56628 -47824
c9382 -56958 -18088
c15633 -57288 -55384
c1021 -57288 -40264
c39301 -57024 -20104
c21309 -56892 -15064
c27258 -56496 -58912
c5936 -56760 -41272
c45806 -57420 35336
c25798 -59136 35840
c30108 -56892 -40768
c23980 -56892 -16072
c6827 -56232 -51856
c42366 -57354 55496
c11885 -57222 -27664
c102 -56628 -36736
c19067 -56628 7112
c35647 -56628 -40768
c34029 -57288 22232
c45305 -57288 37856
c41855 -57288 -21112
c6770 -56364 -40768
c16679 -57354 -17584
c40961 -58542 56000
c16876 -56892 38360
c25874 -57156 -17080
c22606 -57354 44408
c16264 -56892 -15568
c28458 -57948 -42784
c13914 -57156 -16576
c31766 -56628 6608
c20134 -58542 36344
c34291 -58014 56000
c7944 -57552 -42280
c21001 -56892 -48328
c11982 -56628 47936
c22655 -56892 -39760
c40224 -57288 -21616
c50381 -56496 -53368
c14329 -58608 43400
c1780 -57156 53984
c10291 -56232 -46816
c49882 -59004 -56392
c45091 -57354 -49336
c33384 -57420 47432
c26533 -57024 -21616
c29443 -56232 -58408
c5672 -55968 -47320
c41686 -57420 45416
c323 -57684 49448
c19188 -57024 -42784
c35716 -56100 -52864
c50116 -57420 4088
c15829 -57288 -14056
c43536 -57288 49448
c19904 -56364 -35728
c44615 -57948 40376
c43620 -55836 -41272
c31065 -56496 -18592
c14730 -57948 44912
c11772 -56760 -1960
c46030 -57816 42896
c9311 -57420 -43288
c42470 -59070 -56896
c21513 -57156 -43288
c50840 -56826 -54376
c44087 -56892 9128
c25973 -56364 -36736
c42546 -56100 -35728
c46251 -56628 37856
c48073 -57156 49448
c39900 -56892 -53872
c12249 -56826 -16576
c33964 -57420 43904
c10061 -57288 -37240
c36076 -56100 48440
c49488 -56364 -37240
c45624 -57222 9632
c31653 -57420 43400
c1064 -56760 43904
c47323 -56496 49448
c17874 -58542 46928
c11548 -56430 44408
c17803 -55836 47936
c45519 -56364 7112
c33753 -56100 -20608
c33560 -56232 -18592
c42106 -56760 37352
c37815 -56628 -39760
c40454 -55572 48944
c20430 -56496 -46312
c46635 -56892 -43288
c30071 -56100 -36736
c12196 -57024 44912
c4685 -56100 47432
c11149 -56760 -39256
c34782 -57948 -56392
c22532 -56628 42896
c19000 -56496 43400
c9057 -58080 42392
c47165 -55968 -57904
c21399 -58410 -56896
c19007 -56100 37352
c42158 -57090 -50344
c16468 -56364 6608
c31922 -56496 -19096
c9543 -56694 21224
c21935 -56628 -42280
c27161 -56628 -43288
c6801 -57750 -56896
c51174 -57222 -59416
c32724 -57486 50960
c14526 -57354 -19600
c7457 -56892 21728
c50373 -56628 -38248
c41241 -55968 -36232
c3907 -55836 -47824
c31116 -57618 -55888
c11382 -55572 -47320
c27970 -56364 -43288
c17927 -55572 -41272
c44905 -55308 -41776
c39848 -57816 53480
c38567 -57618 -2464
c27493 -56100 -42784
c15999 -55572 -52360
c36339 -56298 -59416
c18398 -58344 -57400
c1914 -56100 -46312
c50826 -56628 -1960
c28029 -57024 -448
c2190 -57420 10136
c43963 -55902 44408
c2213 -55836 -36736
c7813 -55836 43904
c1764 -55968 -40264
c51244 -56430 55496
c41461 -55836 -42784
c34133 -55836 54488
c7552 -56760 -8008
c1847 -57156 3584
c11083 -56100 -43288
c51102 -55704 49448
c36093 -56232 53984
c14253 -57024 -2968
c17514 -55968 37856
c38660 -56100 44912
c21429 -56562 -49336
c36388 -57156 -3976
c40348 -57552 -57400
c42610 -57618 46928
c22777 -57618 36344
c19639 -55704 38360
c39025 -56892 -14560
c30760 -55308 -41272
c4772 -57024 -45304
c2966 -56232 -19096
c21634 -55968 42896
c15808 -57288 2576
c34377 -55176 48440
c38643 -55440 -40768
c25301 -57288 42392
c35626 -55044 -41272
c38523 -55176 47936
c5599 -57684 46424
c2176 -56562 -16576
c42490 -56892 -57400
c18658 -56364 8624
c12595 -56496 -59920
c20821 -55968 -18592
c10911 -57156 -26152
c49805 -55704 54488
c49521 -55902 54992
c49615 -55836 -57904
c27041 -56232 38864
c10579 -58608 -45808
c41179 -57552 -13552
c2818 -57684 -45808
c27841 -56430 -19600
c43313 -56958 46928
c47881 -57156 4592
c1923 -57552 41888
c23270 -55308 -46816
c38758 -55440 47432
c16003 -56100 7112
c29643 -57552 39368
c38524 -55308 49448
c48438 -57948 41384
c26813 -57420 -1456
c40922 -55968 38864
c44961 -57288 50456
c6258 -55572 -36736
c21420 -56958 -56896
c36898 -55704 -20104
c16626 -56892 2576
c49747 -57288 49952
c49462 -56496 45416
c13764 -55572 45416
c14031 -55044 -41776
c2748 -55176 -47320
c22223 -56694 45920
c24380 -57024 46424
c2114 -55704 -36232
c1570 -56232 6608
c23526 -56760 53480
c13220 -57024 36848
c33099 -56628 -3976
c12607 -56496 49952
c20681 -55968 37352
c34108 -56826 -23128
c5984 -56496 -5992
c49170 -55176 -46312
c20250 -55704 38864
c1442 -56034 46928
c23410 -58080 56504
c29116 -54780 -41776
c27178 -55440 -20104
c10326 -56166 -22120
c19742 -57750 57008
c12255 -56826 -4480
c40291 -56100 -39760
c12468 -57024 39368
c43870 -57156 -56392
c130 -56562 -4480
c49092 -56232 4088
c36928 -56100 56
c2965 -54912 -46816
c40128 -57222 19208
c28556 -56628 36848
c43726 -56100 -39256
c30620 -55572 -51856
c2726 -56232 -35224
c14027 -55968 46424
c46101 -55308 42896
c1620 -57288 -1456
c47737 -56892 3584
c12987 -57288 19712
c21503 -56034 -38752
c30625 -56826 -23632
c20779 -56958 57512
c24932 -57156 -10528
c34693 -57024 3080
c46940 -56826 50960
c1657 -56826 2072
c18526 -57486 52976
c39767 -55572 43400
c29450 -57156 41888
c13123 -56430 -4480
c30314 -58080 39872
c14529 -55704 -42280
c17189 -55440 -52864
c35305 -54912 48944
c37809 -56232 -57400
c16506 -56826 33824
c2796 -56364 -34216
c36184 -57684 39872
c18143 -56694 56000
c29458 -55044 -47824
c14391 -55044 -40264
c48695 -56298 -4480
c46926 -57156 -13552
c23228 -56892 23240
c9278 -56826 52976
c48443 -56100 -51352
c24703 -55176 44912
c32260 -55440 -36232
c27435 -55704 -51352
c24162 -55242 46928
c7452 -55440 -42280
c45931 -56364 -448
c8535 -55836 -35728
c16361 -57024 11144
c25009 -56628 35336
c19567 -57024 4592
c45873 -56496 -7000
c16364 -56430 2072
c23863 -55968 7616
c25191 -56496 -1456
c17651 -55374 54992
c12141 -55176 54488
c32065 -57420 18200
c12214 -57024 40376
c8072 -56760 34832
c12121 -56430 45920
c9396 -56496 -17080
c32278 -56034 19208
c24002 -56958 -55888
c39097 -56958 51464
c26708 -55506 45920
c29618 -55704 56504
c12350 -55902 55496
c46534 -57156 -7504
c23550 -56364 42392
c46838 -55242 45920
c38956 -56892 17696
c46686 -56430 33320
c35730 -56760 2576
c35888 -56760 -26656
c5341 -57552 18704
c16131 -56628 -14560
c34495 -56364 2576
c38080 -57156 10136
c31994 -56694 -952
c38060 -57288 39872
c37491 -54384 47936
c14242 -56166 -19600
c33260 -54780 -47320
c8557 -55836 -15568
c31459 -55968 2576
c46271 -56100 19712
c31602 -56298 -56896
c11262 -56628 50456
c27249 -56232 -5992
c26061 -56364 18704
c26825 -56628 22232
c15626 -55440 43400
c41474 -55836 -57400
c27459 -55968 -48328
c34970 -56892 -24640
c48849 -55176 -20104
c9646 -55704 3080
c17869 -56562 -55888
c1692 -56430 -27160
c29869 -55176 46424
c50143 -54384 47432
c25811 -56034 8624
c39123 -55968 36848
c41584 -54384 48944
c46149 -56100 53480
c51087 -56232 18200
c44152 -56232 50456
c20823 -56364 41888
c8168 -55770 8120
c36003 -55308 -35224
c5443 -55704 53480
c22877 -56892 22736
c33031 -55242 -19600
c46789 -54780 43400
c11728 -55836 -53368
c19697 -56166 52976
c47422 -54516 -41776
c45823 -55176 -52360
c19804 -55704 17696
c29346 -58014 52472
c23065 -56166 34328
c39283 -57552 41384
c44570 -57024 5096
c31709 -55374 -59416
c46533 -57882 40880
c4952 -55176 -51856
c50150 -56232 -56392
c8445 -56562 -23632
c21905 -56892 -13048
c32435 -55638 -56896
c24355 -57288 -9016
c25393 -55968 -15064
c4907 -56892 10136
c48366 -56232 -33208
c13710 -57024 -13552
c6353 -57354 36344
c32958 -56430 36344
c26611 -55242 -56896
c29078 -55836 2576
c39631 -56298 -952
c15555 -56694 52472
c33086 -55308 37352
c17435 -55638 51464
c10561 -57024 -7504
c29101 -58344 35840
c543 -57354 51968
c9838 -55440 21728
c4148 -55044 42392
c4175 -55176 3584
c33621 -55572 50456
c43716 -54978 -19600
c43006 -56826 10640
c38901 -56892 -29680
c3793 -56892 -9520
c30091 -56694 10640
c37686 -55968 -21112
c20433 -55308 4592
c3231 -56100 -45304
c20927 -57024 -44800
c6745 -56100 -44800
c33715 -55176 -45304
c22008 -55374 33824
c10087 -55044 -58408
c25841 -57684 -11536
c24074 -55440 22232
c30750 -54780 -57904
c35665 -57288 20216
c28532 -55440 49952
c20893 -55968 -24640
c3391 -55704 39368
c8566 -57024 -12544
c25777 -54780 43904
c20731 -55704 2576
c42231 -56364 41384
c6106 -57090 40880
c20440 -57156 39872
c15413 -54846 19208
c41301 -57024 -11536
c8775 -55968 60032
c20447 -54912 60536
c12755 -55176 -57400
c7884 -54912 19712
c44050 -55242 -55888
c31303 -55374 57008
c30348 -55176 41888
c18281 -56298 -2464
c1814 -55836 -10528
c30147 -54648 38360
c34765 -55836 -26152
c47734 -56496 -8008
c12843 -56100 20216
c35488 -56694 1568
c19953 -57024 -24136
c15831 -55902 -952
c17464 -55572 -3976
c1317 -55572 41384
c15911 -55836 -28672
c49152 -56298 1568
c3185 -56694 -34720
c26505 -56694 40880
c22225 -55044 18200
c39571 -56826 -3472
c33512 -54120 48440
c49824 -55308 -3976
c36971 -55704 -21112
c25549 -55308 -51352
c50334 -55176 18704
c50910 -55176 -56392
c40242 -55242 52976
c19741 -56760 58016
c36692 -57354 -10024
c49420 -55836 -15064
c3387 -55044 -19096
c40735 -55968 -448
c11994 -55308 -8008
c10083 -54516 4088
c13554 -55968 -9016
c9659 -54120 43400
c40493 -56628 -13048
c7659 -55572 -15064
c8759 -56958 51968
c18089 -56364 58520
c14156 -54252 43904
c24655 -56694 9632
c39445 -55044 53480
c15423 -56100 40376
c50799 -57024 -14056
c42780 -56496 -26656
c10043 -55176 53984
c4405 -55704 23240
c7326 -56760 -30688
c32118 -55704 -2968
c49029 -56628 11144
c43679 -54780 -52360
c7890 -56364 -61936
c4161 -57552 35840
c24971 -55176 -53368
c46029 -55440 2576
c49609 -55770 50960
c30759 -54384 41888
c7684 -56628 -5488
c42573 -54582 46928
c22847 -54648 46424
c15597 -55836 35336
c11381 -56958 -12040
c12586 -54780 -52864
c33259 -54582 57512
c30595 -56430 9632
c17364 -55506 52472
c16952 -55308 58016
c909 -54252 -51856
c30821 -55374 10640
c22330 -56628 -11536
c48592 -54648 54488
c11469 -56628 -12544
c1585 -56496 -29176
c7518 -56496 35840
c11747 -57156 23744
c18607 -56892 -6496
c6783 -55572 10136
c18729 -54120 53984
c27168 -55968 9128
c5295 -55704 -448
c20816 -55704 22736
c8337 -56166 -10024
c21165 -56100 32312
c6860 -55836 32816
c9554 -55572 32312
c49250 -56562 17192
c41913 -56892 26768
c44239 -54648 -46312
c25648 -56232 -29176
c37358 -55770 36344
c6153 -56562 -3472
c42880 -56958 15680
c31419 -54912 41384
c39269 -55572 -26152
c32580 -55176 -7000
c37665 -55572 -28672
c28628 -54714 -19600
c32925 -55836 5096
c7062 -54516 -35728
c45231 -55902 27272
c11632 -56166 -17584
c25174 -54912 -7000
c28899 -55968 -13048
c15547 -55770 -49336
c21672 -55308 -15064
c27243 -55308 -13048
c20512 -57420 -50848
c23654 -54648 -58408
c15318 -55770 40880
c14522 -55440 -37240
c841 -54516 38864
c29435 -56034 -55384
c11493 -55968 -16072
c41804 -55638 -10024
c3484 -53988 47936
c48612 -56298 51968
c36743 -56034 -3472
c11602 -55044 -15064
c3069 -55308 36848
c30761 -57288 -8512
c47707 -53988 42896
c19884 -55572 -5992
c14336 -55440 11144
c27629 -56232 -17080
c31976 -54054 19208
c32267 -56166 -4480
c3296 -54384 -51352
c30497 -55704 40376
c34233 -55704 -7504
c8090 -55308 20216
c29611 -53988 42392
c25333 -55110 9632
c47531 -54252 41384
c39662 -54582 -56896
c21329 -56034 17192
c39682 -54780 35336
c12863 -56298 -23632
c28098 -55044 -5992
c35320 -54516 17696
c49274 -55968 39872
c36452 -55572 -58912
c29700 -55836 9128
c26515 -53922 57008
c10495 -56562 -12040
c20513 -55704 -9520
c4390 -55308 -1960
c21086 -55308 -2968
c20414 -55308 32816
c18039 -55044 32312
c45826 -54780 32816
c24382 -54516 -40768
c3932 -55176 -58912
c31716 -55968 56
c27832 -56628 -29680
c23486 -55440 -6496
c49714 -54780 -56392
c42357 -56034 2072
c35337 -55836 -13552
c45329 -55704 9128
c15784 -56892 -8512
c25742 -55044 -8008
c36865 -54648 36848
c37617 -54252 -7000
c46702 -56166 -12040
c29665 -57882 -11032
c20957 -54252 -56392
c9025 -55902 -12040
c48211 -57486 15176
c21353 -56364 -61432
c49027 -54252 -57400
c21022 -54120 -52864
c20161 -55308 -14560
c35102 -54978 36344
c26130 -55770 20720
c34420 -55836 -1456
c37836 -55506 -2464
c37265 -56100 -14056
c38768 -55506 -12040
c36654 -55968 -17080
c2833 -55044 -13048
c11302 -56232 -50848
c18558 -55044 50456
c49603 -56232 -8512
c42992 -55572 35840
c24963 -55110 -2464
c17950 -55638 -952
c26543 -55902 51968
c8673 -54912 -61936
c8689 -54912 -61432
c6698 -56364 -60928
c9087 -54912 -60928
c19274 -56430 -60424
c33256 -54978 -60424
c614 -54846 40880
c7194 -54384 -8008
c48940 -55968 34832
c2115 -55770 -31696
c46179 -54252 54488
c28769 -57354 -25648
c13936 -54714 -2464
c20079 -55242 -952
c232 -56760 -24136
c47164 -55836 16688
c13320 -54780 40376
c21576 -55440 -12544
c38649 -56298 560
c4115 -55308 -9520
c46059 -55836 -30688
c21633 -55506 -27160
c25239 -54450 -2464
c3741 -54978 -952
c44451 -54780 -6496
c40878 -57156 11648
c18789 -54648 -10528
c49129 -54846 50960
c32445 -54780 -7504
c16457 -55242 21224
c8272 -54186 -2464
c22987 -54384 40376
c8108 -53856 47432
c1976 -54384 3080
c25401 -56760 23744
c2534 -56430 -11032
c20696 -54252 -41776
c11255 -55572 -5488
c13098 -55374 -32704
c45749 -55968 -28168
c29021 -55176 34832
c47297 -56430 -4984
c39735 -55770 -18088
c15849 -57024 -30184
c34976 -54978 33320
c12556 -55440 39872
c31680 -54648 -7504
c41381 -54252 37352
c12361 -56166 -27664
c4783 -53988 -7000
c23145 -54120 -8008
c49401 -56034 -23632
c17581 -54648 -9520
c37977 -55902 -4480
c29975 -55902 -22120
c1343 -55176 -448
c696 -54516 -37240
c1248 -54384 39368
c16994 -53988 -7504
c24041 -54252 -40768
c17739 -55176 -14056
c5065 -54912 6608
c27823 -54582 20720
c17499 -55704 -50848
c36419 -55044 -34216
c41571 -55506 15680
c22103 -54780 -58912
c24097 -55902 -23128
c37739 -55704 -30184
c15261 -54912 56
c17091 -55242 17192
c7128 -55506 -4984
c39316 -55704 -11536
c24770 -53724 -6496
c145 -53460 41888
c6611 -55308 -11536
c25941 -56430 -34720
c15272 -55968 11648
c48530 -56298 15176
c12212 -55506 -34720
c25636 -53988 36848
c17257 -55176 -26656
c30464 -55836 -24136
c32810 -56430 1064
c18469 -55176 -42280
c39542 -56562 16184
c3627 -56430 -16576
c8565 -54912 -33208
c46100 -54780 -448
c31114 -55044 -9016
c47893 -54912 37856
c7441 -55374 51968
c34663 -54648 49448
c39719 -56034 560
c27774 -55308 -8512
c37014 -55176 23240
c5787 -55176 -5488
c14091 -55176 -39760
c39519 -54648 -24640
c14534 -54780 23240
c29598 -55374 -11032
c19225 -54714 -23632
c17070 -55110 -12040
c49554 -53460 39368
c41648 -55902 2072
c12359 -55770 16184
c12942 -54648 49952
c1315 -54384 50456
c10001 -53922 -2464
c43056 -54318 56000
c32284 -54978 -4480
c42900 -54648 -9016
c47299 -55044 -8512
c26055 -54714 -10024
c10939 -55902 -27664
c3053 -57156 24248
c50656 -56100 -37744
c12045 -56562 5600
c16026 -53592 40376
c42662 -53856 -51352
c5141 -54912 58520
c35830 -53856 58016
c35585 -54120 58520
c28338 -57024 6104
c13507 -54780 -34216
c14088 -56496 14672
c3342 -56760 24752
c45443 -54846 -12040
c41864 -54912 -11536
c17984 -54714 -11032
c51295 -55308 14672
c3171 -54780 56
c4253 -54846 52472
c38783 -54582 -952
c5337 -54186 40880
c35232 -55440 26768
c18140 -53592 41384
c16523 -56892 -25144
c45977 -54846 54992
c20240 -54450 50960
c36536 -54648 -8512
c25543 -53988 3584
c19300 -53988 -5992
c1371 -54516 -11536
c12479 -54516 23240
c14579 -54384 37856
c10079 -55506 -55384
c4271 -55704 -21616
c9014 -54978 16184
c15689 -54516 20216
c40031 -55638 -27664
c4485 -54780 -13552
c21299 -54780 -14560
c39247 -54186 -12040
c18463 -55044 16688
c46280 -54780 -15064
c7460 -56364 14168
c35022 -55176 59024
c27134 -54648 59024
c38558 -53724 -5992
c41292 -53856 -14560
c41506 -54978 51968
c49263 -55572 24248
c21149 -54120 4592
c13533 -56166 5600
c2961 -56364 -45808
c49198 -54120 -13048
c27895 -55506 2072
c24570 -55176 -44800
c9976 -55836 -44296
c28533 -56298 -50344
c3029 -54252 -5488
c48895 -55506 560
c512 -56628 13664
c51321 -56034 -25648
c14376 -56166 -22624
c12450 -54318 15680
c19929 -54252 -11536
c21203 -55836 28280
c19700 -54846 8120
c32462 -54780 -48328
c45258 -55110 -55384
c50972 -54252 -36736
c15885 -53988 -40768
c30020 -53460 -7504
c13939 -54912 -44296
c44094 -53724 53480
c10487 -54120 23240
c11009 -56430 -31192
c33440 -54384 -8512
c33827 -54120 -36232
c13150 -54912 -39256
c44875 -53988 4592
c16611 -53988 -35224
c29168 -55770 -32200
c45904 -54252 -12544
c33344 -54648 5096
c41245 -54450 17192
c28094 -53988 -36736
c48371 -55176 13664
c49946 -53724 3584
c5468 -54252 -45304
c10631 -53856 -2968
c27312 -55308 -29680
c33774 -53988 -8512
c40789 -54120 34832
c2655 -54186 52472
c6864 -54384 6608
c4290 -54252 11144
c22163 -53460 42392
c14052 -55572 23744
c22047 -53328 -7000
c17947 -54912 14168
c36216 -53460 -8008
c8709 -54054 -55888
c4128 -53856 -36232
c32029 -54252 -44800
c21465 -54516 39872
c7020 -53724 -52864
c26756 -53196 40376
c12195 -54120 39872
c25776 -53592 3080
c9591 -53592 -52360
c7090 -53724 -36736
c27736 -53724 36848
c20446 -55902 1568
c15983 -53988 -11536
c47775 -55968 -25144
c33218 -54714 -33712
c28682 -56562 29792
c26746 -54120 14672
c43234 -55110 2072
c22471 -54582 -23128
c38721 -54186 -10024
c40104 -55308 -29176
c7252 -55374 1568
c31218 -55374 -27664
c17538 -54780 -3976
c44029 -53856 -11536
c45464 -53856 23240
c27612 -53724 39872
c45025 -55638 1064
c45652 -55836 6104
c37138 -56760 28784
c31106 -54978 1568
c10442 -53856 -12544
c29451 -55242 -22624
c17457 -55242 1064
c18067 -54648 -33208
c25487 -53988 -1960
c6924 -55440 -21616
c37303 -53328 -7504
c11201 -53328 39872
c44782 -54516 -24136
c43278 -53724 49952
c30781 -57354 29288
c9423 -54120 -53368
c36981 -54846 2072
c18131 -55176 -20608
c46131 -54516 22736
c38417 -53592 -9016
